Country Name,"Country Code","Series Name","Series Code","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]"
Bolivia,"BOL","Trade (% of GDP)","NE.TRD.GNFS.ZS","45.5977750218555","45.2278224315522","49.3502603725957","51.967836443987","57.4642660901316","67.6419413613743","74.537848431547","76.0619114476148","82.8670208961798","68.6270739127592","75.5116262512877","82.4803954243518","84.9487611684942","81.2309075267174","85.2644695625131","67.9328451905248","56.4010345026573","45.5761123650708","46.9261953417368","45.8209732749024","37.5164342446486"
Bosnia and Herzegovina,"BIH","Trade (% of GDP)","NE.TRD.GNFS.ZS","85.3577431341788","86.0357340130948","78.7274783626","80.5694572639365","81.8126861817184","84.3554628217984","79.8299477752016","83.551858889163","86.1628798430504","73.7474942255023","80.9682159626823","87.8363477136556","88.1451088628529","87.9312380280562","90.5522780395662","88.291992587588","88.2440340022738","96.6458803566861","98.4320694182631","94.516125154246","82.5216467994007"
Botswana,"BWA","Trade (% of GDP)","NE.TRD.GNFS.ZS","91.924729689918","87.5250655680957","91.8357740585774","85.8340425151264","90.9978228872631","88.5053520573505","86.612433913524","98.4965249407252","99.008222007989","88.4807886337378","94.6390020873926","98.9614677801469","111.875280620952","125.78303991122","119.497541791464","112.900891016005","100.464689766026","81.9239513763494","87.4551039946493","83.0929813601175","77.6634178592071"
Brazil,"BRA","Trade (% of GDP)","NE.TRD.GNFS.ZS","22.6397613589755","26.936285024943","27.6183574077173","28.1403847215489","29.6782524803495","27.0867952052479","26.0416998879446","25.2926113757805","27.2575694165953","22.1059756060711","22.7721781132208","23.9344051765103","25.1142736103322","25.7859573281452","24.685405813292","26.9536259372369","24.5336820770756","24.3197343741684","28.876203376153","28.8902578697354","32.3020785443492"
British Virgin Islands,"VGB","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Brunei Darussalam,"BRN","Trade (% of GDP)","NE.TRD.GNFS.ZS","87.0553329877697","91.0997876196857","93.2161814722477","89.085616098756","84.8821666638192","81.6201140155232","81.5709547429689","81.0114146368958","89.7454253523344","90.2870882587894","95.3715460226132","99.5379309038179","105.640902140819","110.939599584216","102.421000963035","89.8961882533585","87.319801332806","85.1768604269985","93.8980617666778","108.509658357959","110.291003658452"
Bulgaria,"BGR","Trade (% of GDP)","NE.TRD.GNFS.ZS","77.7457041594489","79.0813687477668","75.2696110143524","79.0138853713575","93.063897964183","99.7142112127381","111.04746275381","123.532557660753","124.688747515359","92.6926456036375","103.380522321192","117.41810388629","123.971322714174","129.688682986482","130.248377115245","126.73664221295","122.805514356513","129.634429048004","129.166502930632","125.260418346411","110.423899846249"
Burkina Faso,"BFA","Trade (% of GDP)","NE.TRD.GNFS.ZS","35.1229419704263","31.6581708148511","31.3125228527966","30.3682364077323","35.4809436017462","34.1721697681049","35.1065423554549","33.7797172895073","35.3853169801502","40.2959836735924","49.0732385398039","57.4972531038508","61.2386079818398","64.0358513024234","58.8235624937426","59.0891813101662","57.8931727994406","59.2687802020168","60.5956256236488","60.4086928753226","60.7397786403239"
Burundi,"BDI","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Cabo Verde,"CPV","Trade (% of GDP)","NE.TRD.GNFS.ZS","87.5206083614917","92.1637224974152","101.089702293616","98.7683808076547","101.567169989502","104.343839857053","117.816697232822","94.2062075477847","90.9663882396256","80.4609561325344","85.5484498816191","90.5564501122747","90.649916554117","86.1698600308418","91.3038524117221","94.0084870167993","95.3781398609533","100.052133904219","105.867524052105","103.602656463726","78.3934545931901"
